customer,date
0032j000001UXTgAAO,2020-11-05
0032j00000CJMs5AAH,2020-12-09
0032j00000BI4wiAAD,2020-11-16
0032j0000062uSlAAI,2020-12-07
0032j000001Ug4rAAC,2020-11-06
0032j00000CnVbYAAV,2020-12-09
0032j00000CIiv9AAD,2020-11-20
0032j000004deJtAAI,2020-12-08
0032j00000Cn8ubAAB,2020-12-16
0032j000002j2vZAAQ,2020-12-02
0032j00000BHgZXAA1,2020-11-12
0032j00000CnwUQAAZ,2020-12-16
0032j00000CnHrsAAF,2020-12-07
0032j000002j4MOAAY,2020-11-30
0032j000004e8slAAA,2020-12-23
0032j000001UCmgAAG,2020-12-25
0032j000001UVlEAAW,2020-12-22
0032j000004dcPkAAI,2020-11-11
0030o00002uzkHKAAY,2020-12-23
0032j000008mfpTAAQ,2020-12-21
0032j000002j5SbAAI,2020-12-10
0032j000007mpzuAAA,2020-11-17
0032j000008nPh2AAE,2020-11-16
0032j000001UKlxAAG,2020-11-02
0032j000002jXPxAAM,2020-11-30
0032j000007mrdrAAA,2020-12-22
0030o00002uzlaiAAA,2020-11-11
0032j00000CJUWuAAP,2020-12-23
0032j00000CnJnOAAV,2020-12-16
0032j00000BIEu4AAH,2020-11-16
0032j000001UDKCAA4,2020-12-03
0032j000007o9wsAAA,2020-11-02
0032j00000CmmcsAAB,2020-12-16
0032j000001UR8fAAG,2020-12-10
0032j000004dcl8AAA,2020-12-09
0032j000002j831AAA,2020-12-17
0032j000001UXuHAAW,2020-12-16
0032j00000BHqxSAAT,2020-11-10
0032j000001UXNLAA4,2020-12-01
0032j000002hhpyAAA,2020-12-08
0032j000002hK7mAAE,2020-11-17
0032j00000DhndTAAR,2020-12-17
0032j000008nHSDAA2,2020-11-20
0032j00000Co38hAAB,2020-12-19
0030o000033cFPAAA2,2020-12-08
0032j0000077VXzAAM,2020-12-09
0032j000004eD6qAAE,2020-11-04
0032j0000076oTAAAY,2020-12-08
0032j000001U7AyAAK,2020-12-17
0032j000001UYjFAAW,2020-11-19
0032j000001TmA3AAK,2020-11-24
0032j000001URHvAAO,2020-11-26
0032j000001UOW9AAO,2020-12-24
0032j00000CIakPAAT,2020-11-12
0032j000007nVamAAE,2020-12-11
0032j000008lwcWAAQ,2020-11-03
0032j000001UX1bAAG,2020-11-06
0032j000001UXamAAG,2020-12-18
0032j00000CncYZAAZ,2020-12-18
0032j000001UO5NAAW,2020-12-23
0032j00000CnVfbAAF,2020-12-17
0032j00000CJ2XfAAL,2020-11-18
0032j00000Co0tyAAB,2020-12-16
0032j00000Cn9KlAAJ,2020-12-04
0032j000008nWuiAAE,2020-11-26
0032j0000077nvDAAQ,2020-11-20
0032j00000CH2s9AAD,2020-11-16
0032j000002gKsBAAU,2020-11-05
0030o000033d5twAAA,2020-12-15
0032j00000CIiP0AAL,2020-11-12
0032j00000Co8TiAAJ,2020-12-21
0032j000001UNFuAAO,2020-11-17
0032j00000CnwwsAAB,2020-12-16
0032j000004e3EqAAI,2020-11-04
0032j000004ddJsAAI,2020-12-04
0032j000004duoEAAQ,2020-12-24
0030o00002uxvEKAAY,2020-11-19
0032j0000062vEnAAI,2020-11-13
0032j00000BHw2iAAD,2020-11-02
0032j000001UODwAAO,2020-12-01
0032j000002j79lAAA,2020-12-21
0032j000008mQFLAA2,2020-11-06
0030o00002wa5C5AAI,2020-12-10
0030o00002uzlD3AAI,2020-12-21
0030o00002yueMuAAI,2020-12-07
0032j00000CnarSAAR,2020-12-14
0032j0000077W44AAE,2020-11-05
0032j000001US3DAAW,2020-11-10
0032j000007nV2OAAU,2020-11-19
0032j000001UZMyAAO,2020-11-18
0032j000007mr5PAAQ,2020-12-23
0032j000004e2V6AAI,2020-12-02
0032j000004e8JXAAY,2020-12-03
0032j000001UP8eAAG,2020-12-24
0030o00002uzl2eAAA,2020-11-19
0032j000004g3J1AAI,2020-11-19
0030o00002yuGi6AAE,2020-11-10
0032j000001UH0eAAG,2020-11-17
0032j000004eAG4AAM,2020-12-10
0032j000001UU0DAAW,2021-01-05
0030o00002uzmHAAAY,2020-12-10
0032j000002inYAAAY,2020-11-04
0032j000007n82fAAA,2020-11-17
0032j000008mfpoAAA,2020-12-03
0032j000001UTtzAAG,2020-12-17
0032j000008nsELAAY,2020-12-18
0030o00002uzlE1AAI,2020-11-17
0032j000007mrWyAAI,2020-11-16
0032j000004e8rkAAA,2020-11-09
0032j000001UXTRAA4,2020-12-14
0032j000001UFTPAA4,2020-12-09
0032j000004dZpHAAU,2020-12-17
0032j000001UaD5AAK,2020-12-01
0032j000007mq13AAA,2020-11-06
0032j000004dUb4AAE,2020-11-10
0032j000006GnXUAA0,2020-12-18
0032j000001UDlOAAW,2020-11-26
0032j000002hK7VAAU,2020-11-01
0032j000001UEteAAG,2020-12-11
0032j000001U7f8AAC,2020-11-27
0032j000004ddkKAAQ,2020-11-26
0032j00000CJ6TsAAL,2020-12-08
0032j000007nBQsAAM,2020-11-26
0032j000001UEoiAAG,2020-12-18
0032j00000BHwG2AAL,2020-12-04
0032j000001UDDIAA4,2020-11-27
0032j000001U9KJAA0,2020-11-18
0032j000007k6TpAAI,2020-11-11
0032j000007o9tHAAQ,2020-11-06
0032j000007oFGKAA2,2020-11-30
0032j000002gKWFAA2,2020-11-25
0032j000002jOhdAAE,2020-11-11
0032j000002j6sTAAQ,2020-12-24
0032j000002gKrPAAU,2020-12-10
0032j000001UOUjAAO,2020-12-02
0032j000001UFlHAAW,2020-11-02
0032j00000CnYuhAAF,2020-12-11
0032j00000BI8DPAA1,2020-12-01
0032j00000CoYwIAAV,2020-12-25
0032j000002gKKMAA2,2020-11-23
0032j00000CJRscAAH,2020-12-23
0032j000002gRHeAAM,2020-12-15
0032j00000CIirHAAT,2020-11-13
0032j0000077niQAAQ,2020-12-08
0032j000001UE8qAAG,2020-11-19
0032j00000CJYY5AAP,2020-12-18
0032j000005s2WSAAY,2020-11-30
0032j0000077VYbAAM,2020-12-01
0032j00000CIncwAAD,2020-11-16
0032j000008lcQTAAY,2020-12-15
0032j00000CnTwvAAF,2020-12-09
0032j000002j7a0AAA,2020-11-24
0032j00000CmiNnAAJ,2020-11-29
0032j000001UEwLAAW,2020-11-26
0032j00000CIbfvAAD,2020-12-23
0032j000002inS8AAI,2020-12-14
0032j000001UFPvAAO,2020-12-25
0032j00000CInbcAAD,2020-11-20
0032j000001WC5yAAG,2020-11-27
0032j0000062bhXAAQ,2020-12-11
0032j000002fui3AAA,2020-11-18
0032j000001USFBAA4,2020-12-07
0032j000008mxviAAA,2020-11-27
0032j000001UR9ZAAW,2020-11-11
0032j000001UXA8AAO,2020-12-08
0032j000004dgBrAAI,2020-12-28
0032j000004dg3jAAA,2021-01-22
0032j000007nBbUAAU,2020-12-09
0032j0000076kIIAAY,2020-11-07
0032j000001V5FhAAK,2020-11-12
0032j000001UOMtAAO,2020-12-09
0032j000002jBR3AAM,2020-12-11
0032j000004e2t8AAA,2020-11-11
0032j000001UO2GAAW,2020-12-14
0032j000001UV2RAAW,2020-11-30
0032j000001UcutAAC,2020-12-17
0032j000001UWtIAAW,2020-12-17
0032j000002j9qyAAA,2020-12-07
0032j00000BHxTtAAL,2020-11-03
0032j000001UGEaAAO,2020-12-17
0032j000007k4VAAAY,2020-12-19
0032j000002jBIJAA2,2020-12-18
0032j000002j5ghAAA,2020-12-15
0032j000008nY1rAAE,2020-11-24
0032j000004eA4rAAE,2020-12-09
0032j000002j2WxAAI,2020-11-06
0032j000005tB1QAAU,2020-12-17
0032j000002j2daAAA,2020-11-02
0032j000002j2jZAAQ,2020-11-06
0032j000007mc61AAA,2020-11-11
0032j00000BHgabAAD,2020-11-09
0032j00000CIfyfAAD,2020-11-19
0032j000004ddQjAAI,2020-11-11
0032j000004dTBMAA2,2020-12-14
0032j000001UFDKAA4,2020-11-28
0032j000002jGWxAAM,2020-11-19
0032j00000Dk5NKAAZ,2021-03-29
0032j00000FY3aWAAT,2021-03-17
0032j00000FXQjWAAX,2021-03-22
0032j000004eDOFAA2,2021-03-30
0032j000008nOK5AAM,2021-03-31
0032j000007mqwaAAA,2021-03-22
0032j000007kHg3AAE,2021-03-23
0032j000001UF9WAAW,2021-03-22
0032j000005s8SYAAY,2021-03-30
0032j00000BIHPGAA5,2021-03-30
0032j000008nWqKAAU,2021-03-31
0032j000001UWlpAAG,2021-03-25
0030o000033dSb3AAE,2021-03-18
0032j000002j9VgAAI,2021-03-25
0032j00000CJ6nPAAT,2021-03-25
0030o00002uzmkWAAQ,2021-03-29
0032j00000FZ00ZAAT,2021-03-31
0032j000004dSFeAAM,2021-03-25
0032j000002j9pfAAA,2021-03-23
0032j000001UTOSAA4,2021-03-22
0032j000007oYdbAAE,2021-03-24
0032j00000CoJOJAA3,2021-04-13
0032j000004deWCAAY,2021-03-29
0032j000004eA0fAAE,2021-04-21
0032j00000FY5X6AAL,2021-03-18
0032j000007nAhkAAE,2021-03-26
0032j000002j542AAA,2020-12-23
0032j00000FY3uQAAT,2021-03-23
0032j00000FYAE1AAP,2021-03-16
0032j000007oXS2AAM,2021-03-26
0032j0000077pJBAAY,2021-03-24
0032j000001URqFAAW,2021-03-22
0030o00002ysxy4AAA,2021-03-29
0032j00000Djk1rAAB,2021-03-22
0032j00000FYwA7AAL,2021-03-25
0032j00000BIJzxAAH,2021-03-24
0032j000001UX89AAG,2021-03-29
0032j000002gKBqAAM,2021-03-24
0032j00000FZ2CXAA1,2021-03-25
0032j000008mHEvAAM,2021-03-31
0032j000002j7MOAAY,2021-03-23
0032j000001UFFYAA4,2021-03-31
0032j000001UEZ4AAO,2021-03-24
0032j000002j3RlAAI,2021-03-23
0030o000033eJRjAAM,2020-12-09
0032j00000DlU8sAAF,2021-03-30
0032j000002ghESAAY,2021-03-31
0032j000002inYxAAI,2021-03-31
0032j000002gFiQAAU,2021-03-23
0032j000004dT5RAAU,2021-03-23
0030o00002yu30hAAA,2021-03-19
0032j000004deWOAAY,2021-03-25
0032j000004dfr1AAA,2021-03-19
0032j000002ghXBAAY,2021-03-22
0032j000001UN0IAAW,2021-03-30
0032j00000FYpwSAAT,2021-03-25
0032j000004e3ZcAAI,2021-03-23
0032j0000078czIAAQ,2021-03-16
0032j00000FZ5XiAAL,2021-03-30
0032j00000FYb3QAAT,2021-03-22
0032j000002fvPoAAI,2021-02-26
0032j00000FZJCeAAP,2021-03-30
0032j000001U3qBAAS,2021-03-29
0032j00000DiWtjAAF,2021-03-29
0032j00000CoSduAAF,2021-03-24
0032j000004eA9xAAE,2021-03-24
0032j00000CJXJDAA5,2021-01-07
0032j000008nH7DAAU,2021-03-23
0032j000007k4IVAAY,2021-01-18
0032j000008nnyxAAA,2021-02-24
0032j000008lbpoAAA,2021-03-02
0032j000004dSvPAAU,2021-01-06
0032j000001UZIlAAO,2021-01-20
0032j000002jBggAAE,2021-03-12
0032j000002jC5OAAU,2021-03-02
0032j00000622DHAAY,2021-02-03
0032j000004dvpZAAQ,2021-02-01
0032j000001U8DyAAK,2021-02-15
0032j000002izUOAAY,2021-03-09
0032j000001UE2iAAG,2021-02-10
0032j000001UYPCAA4,2021-03-09
0032j000002j7uPAAQ,2021-01-18
0032j000004dgUqAAI,2021-01-18
0032j000004duQAAAY,2021-03-24
0032j000001UT4qAAG,2021-02-25
0032j000001f7gOAAQ,2021-02-09
0032j000007mozHAAQ,2021-01-08
0032j000002j7WcAAI,2021-02-19
0032j00000CoLxCAAV,2021-02-09
0032j0000062vF7AAI,2021-01-28
0032j000002j589AAA,2021-02-24
0032j00000FXtg9AAD,2021-03-18
0032j000001UNq3AAG,2021-02-05
0032j000001UDAhAAO,2021-01-06
0032j000004duo8AAA,2021-03-18
0032j00000CJUY7AAP,2021-01-21
0032j000002iLl8AAE,2021-01-13
0032j000001UkbkAAC,2021-03-01
0032j000007k6hcAAA,2021-02-04
0032j000002ghLvAAI,2021-03-12
0032j000007nBTwAAM,2021-02-18
0032j000004e1lBAAQ,2021-01-23
0030o00002uzmdDAAQ,2021-02-24
0030o00002uzl7TAAQ,2021-02-24
0032j000002gKyTAAU,2020-12-15
0032j00000Di8NZAAZ,2021-01-15
0032j000002gtZYAAY,2021-03-02
0032j00000CnWg3AAF,2021-02-23
0032j000001UDelAAG,2021-03-17
0032j000002j9afAAA,2021-02-10
0032j00000623ZbAAI,2021-03-01
0032j00000FY6TlAAL,2021-03-16
0030o00002pV1yDAAS,2021-03-05
0032j000001UP7ZAAW,2021-03-05
0032j00000CnK4mAAF,2020-12-09
0032j00000CJ6nuAAD,2021-02-26
0032j00000BHvHdAAL,2021-03-17
0032j000002j2RcAAI,2021-02-18
0032j000008nHHZAA2,2021-03-17
0032j000007k6rqAAA,2021-02-25
0032j000001UDbXAAW,2021-02-24
0032j00000CnYwsAAF,2021-02-01
0032j00000Dizo4AAB,2021-02-03
0032j00000CoWCAAA3,2021-01-15
0032j000001UkGPAA0,2021-02-24
0032j000001UX2bAAG,2021-02-25
0032j000004dUdFAAU,2021-01-21
0032j000001URHyAAO,2021-02-10
0032j000007k4EyAAI,2021-03-15
0032j00000DkBetAAF,2021-02-12
0032j000001UN1nAAG,2021-01-20
0032j00000Dkkn7AAB,2021-02-18
0032j000001UWLHAA4,2021-01-20
0032j000002jAl9AAE,2021-01-09
0032j000001UTUoAAO,2021-01-29
0032j000001VbphAAC,2021-03-16
0032j000002j6gXAAQ,2021-02-13
0032j000001UNYQAA4,2021-02-18
0032j000001UTRjAAO,2021-02-04
0032j000001UShkAAG,2021-03-17
0032j000002hhqbAAA,2021-02-16
0032j000004eDIRAA2,2021-02-26
0032j000001UGE6AAO,2021-01-25
0032j00000DjXvQAAV,2021-02-04
0032j000001U57JAAS,2021-02-16
0032j000002ghEgAAI,2021-01-14
0032j00000DkHShAAN,2021-02-16
0032j00000Dj4utAAB,2021-01-29
0032j000004dwJmAAI,2021-02-25
0032j00000Dk2XCAAZ,2021-02-10
0032j000002j6HVAAY,2021-01-08
0032j00000FXs1PAAT,2021-03-15
0032j000002j5uNAAQ,2021-03-18
0032j00000Dkrr0AAB,2021-02-20
0032j000001f7gXAAQ,2020-12-15
0032j00000BHnHZAA1,2021-01-27
0032j000004dcIGAAY,2021-02-17
0032j00000DjgLxAAJ,2021-02-05
0032j000004deUwAAI,2021-03-05
0032j000001TeizAAC,2021-01-09
0032j000002iLp9AAE,2021-02-09
0032j000002jDIQAA2,2021-03-03
0032j00000CoVXKAA3,2021-01-29
0032j000002j5aDAAQ,2021-01-28
0032j000002fs91AAA,2021-01-15
0032j000007k6coAAA,2021-01-18
0032j00000DiUQmAAN,2021-01-21
0032j000001UaIoAAK,2021-01-20
0032j00000DjwlWAAR,2021-02-09
0032j000002gKrAAAU,2021-02-18
0032j000008nrMxAAI,2021-03-25
0032j00000CobLPAAZ,2021-02-17
0032j0000063hNHAAY,2021-03-09
0030o00002uzjQUAAY,2021-03-17
0032j000001UDR1AAO,2021-01-20
0032j00000DjF3vAAF,2021-02-01
0032j000001UXODAA4,2021-03-16
0032j000001UDLqAAO,2021-03-02
0032j00000BHl1BAAT,2021-02-17
0032j00000DhieJAAR,2021-01-07
0032j00000DiawKAAR,2021-01-20
0032j000001UEoOAAW,2021-01-01
0032j00000Dhpx2AAB,2021-02-15
0032j000004dXLDAA2,2021-03-01
0032j000007k4ttAAA,2021-01-21
0032j00000BHOqFAAX,2021-02-15
0032j000004fp86AAA,2021-03-10
0032j000001TkbfAAC,2021-03-03
0032j000008lcljAAA,2021-02-07
0032j000001UHkrAAG,2021-03-01
0032j00000Djfe3AAB,2021-02-08
0032j000001TmRiAAK,2021-02-12
0032j000004duWoAAI,2021-03-19
0032j000001UE28AAG,2021-01-13
0030o000033eWjQAAU,2021-01-26
0032j000002j6GpAAI,2021-03-05
0032j000007moEgAAI,2021-02-22
0032j000001UHSUAA4,2021-03-10
0032j000001UXUqAAO,2020-12-24
0032j000007moHxAAI,2021-01-19
0032j000004ddxyAAA,2021-03-08
0032j00000CntbyAAB,2021-03-11
0032j00000CJ55GAAT,2021-01-21
0032j00000DhqEeAAJ,2021-02-01
0032j000007mqA5AAI,2021-01-06
0032j000002j6pFAAQ,2021-03-11
0032j00000BHXR2AAP,2021-03-02
0032j00000DjbuzAAB,2021-03-18
0032j000004eECjAAM,2021-02-05
0032j000002j73FAAQ,2021-03-17
0032j00000Dj61lAAB,2021-01-27
0032j000001UGqOAAW,2021-03-10
0032j000002jBvWAAU,2021-02-15
0032j000002gKuBAAU,2021-01-12
0032j00000Dj9qiAAB,2021-02-01
0032j000008nsEhAAI,2021-03-09
0032j00000Dhq5KAAR,2021-03-22
0032j00000DklXyAAJ,2021-02-19
0032j000001TekRAAS,2021-03-12
0032j00000FXS8cAAH,2021-03-09
0032j000001UzOhAAK,2021-02-12
0032j000001UO1UAAW,2020-12-29
0032j00000DhsCaAAJ,2021-02-02
0032j000007mqujAAA,2021-03-19
0032j000001W03eAAC,2021-01-29
0032j000002j4YVAAY,2021-02-14
0032j000002j32yAAA,2021-02-22
0032j000006yODUAA2,2021-02-01
0032j000002jCXiAAM,2021-03-15
0032j000008nUGvAAM,2021-02-10
0032j000002gRIoAAM,2021-03-10
0030o00002yuRn6AAE,2021-02-26
0032j000001UMxxAAG,2021-01-27
0032j00000DklSoAAJ,2021-03-18
0032j000002gNHgAAM,2021-02-01
0032j000008lb1EAAQ,2021-02-06
0032j000001UWpYAAW,2021-02-10
0032j000001UDNPAA4,2021-01-14
0032j000002gKbHAAU,2021-01-22
0032j00000DiRr1AAF,2021-02-12
0032j000001UOTvAAO,2021-02-09
0032j000002itJaAAI,2021-02-19
0032j000002gtYyAAI,2021-03-05
0032j000005s2S2AAI,2021-02-10
0032j000001UF7MAAW,2021-02-23
0030o000036ArjOAAS,2021-03-02
0032j00000DlO3vAAF,2021-03-12
0032j000001UMRCAA4,2021-03-18
0032j00000Coj4DAAR,2021-02-12
0032j00000DiWsbAAF,2021-02-08
0032j0000062KhVAAU,2021-01-09
0032j00000FXh5JAAT,2021-03-10
0032j00000DiilWAAR,2021-01-22
0032j000001UXtoAAG,2021-01-14
0032j000007mrlPAAQ,2021-02-04
0030o00002uzkAkAAI,2021-03-10
0032j000001UERAAA4,2021-02-16
0032j00000Dkw60AAB,2021-02-21
0032j000007ntDZAAY,2021-02-08
0032j000002jCPCAA2,2021-03-07
0032j00000DinMNAAZ,2021-02-02
0032j000008lcY3AAI,2021-01-22
0032j000001UOYCAA4,2021-02-24
0032j000002gtenAAA,2020-12-07
0032j00000DiOwJAAV,2021-01-27
0032j00000DlG3oAAF,2021-02-25
0032j000001UUK3AAO,2021-01-26
0032j0000077nUFAAY,2021-03-12
0032j000001UEs0AAG,2021-03-05
0032j000004dgUpAAI,2020-12-18
0032j000001UDkOAAW,2021-02-03
0032j000002i8CRAAY,2021-02-22
0032j000004eAStAAM,2021-02-06
0032j00000FXXJNAA5,2021-03-26
0032j000002j9pAAAQ,2021-03-16
0032j00000DhqEyAAJ,2021-02-17
0032j00000FY1jaAAD,2021-03-14
0032j000008lc5LAAQ,2021-01-19
0032j000002foVxAAI,2021-03-24
0032j00000DkHYgAAN,2021-02-15
0032j00000Dl7euAAB,2021-03-05
0030o00002yv5yxAAA,2021-01-08
0032j000001UzQkAAK,2021-02-15
0032j000007nC6cAAE,2021-02-05
0032j000002iLofAAE,2021-03-01
0032j00000CJW84AAH,2021-03-12
0032j000002jCz2AAE,2021-01-19
0032j000007mogLAAQ,2021-03-15
0032j00000DjA6DAAV,2021-01-28
0032j00000Di3w9AAB,2021-01-13
0032j000004dgBSAAY,2021-01-29
0032j000007mrjXAAQ,2021-02-26
0032j00000Dhj7QAAR,2021-01-08
0032j000002j3R2AAI,2021-03-19
0030o00002uzklCAAQ,2021-02-19
0030o00002uzlntAAA,2021-03-02
0032j000002jCgiAAE,2021-02-24
0032j000007nVLMAA2,2021-02-09
0032j000001UDnuAAG,2021-03-10
0032j000008nrzTAAQ,2021-03-01
0032j000001UWxCAAW,2021-03-05
0032j000002gKxoAAE,2021-03-17
0032j000004e1CKAAY,2021-03-18
0032j000002jBzcAAE,2021-01-11
0032j000001UV1OAAW,2021-01-19
0032j000008mJTGAA2,2021-03-12
0032j00000628lZAAQ,2021-03-12
0032j0000078VanAAE,2021-01-15
0032j000001UEl9AAG,2021-01-22
0032j00000DlikhAAB,2021-03-11
0032j000002gKhIAAU,2021-03-15
0032j000008nWEhAAM,2021-03-18
0032j000002j5DnAAI,2021-01-29
0032j00000CoLx0AAF,2021-02-15
0032j000001UMS0AAO,2021-02-10
0032j00000DjmWbAAJ,2021-02-08
0032j000008mImTAAU,2021-02-11
0030o00002sbeQ7AAI,2021-03-11
0032j000008lcQvAAI,2021-02-18
0032j000007nAmWAAU,2021-02-10
0032j000001VvHrAAK,2021-02-05
0032j00000DiOZxAAN,2021-02-08
0032j000001UaAZAA0,2021-01-17
0032j000001UDRaAAO,2021-02-04
0032j000002jEMeAAM,2021-01-15
0032j000004duOHAAY,2021-01-29
0032j000001UzEgAAK,2021-02-04
0032j00000DifcwAAB,2021-02-01
0032j000001UUEBAA4,2021-01-15
0032j00000DlHyyAAF,2021-02-25
0032j00000CIbe9AAD,2021-01-14
0032j000001W4HmAAK,2021-03-09
0032j000008nFCVAA2,2021-01-22
0032j000001UAvkAAG,2021-01-25
0032j00000Dje6YAAR,2021-02-03
0032j000002inPBAAY,2021-01-19
0032j000001UX1QAAW,2021-02-08
0032j00000BH9RFAA1,2021-03-17
0032j000001UPCaAAO,2021-02-17
0032j000001UfigAAC,2021-02-15
0032j000005s8REAAY,2021-03-05
0032j000001Ug5YAAS,2021-01-12
0032j000002j8mFAAQ,2021-02-19
0032j000001UMJ0AAO,2021-02-25
0032j000001UEvZAAW,2021-03-04
0032j000007nSvsAAE,2021-01-13
0032j000001Ua7bAAC,2021-01-28
0032j00000Cp6TCAAZ,2021-01-07
0032j000008mJDpAAM,2021-03-04
0032j000001UP3xAAG,2021-01-06
0032j000001UXMtAAO,2021-02-03
0032j000007k4zZAAQ,2021-02-04
0032j000002iwY0AAI,2021-02-22
0032j00000DkipxAAB,2021-02-25
0032j000001UkQAAA0,2021-03-16
0032j000007oA7oAAE,2021-03-16
0032j00000CJ6yPAAT,2021-01-22
0032j00000FYAbtAAH,2021-03-16
0032j000001VvsFAAS,2021-01-06
0032j000001UG43AAG,2021-01-26
0032j00000DiWmxAAF,2021-02-03
0032j000001UNYVAA4,2021-01-13
0032j00000Dk6CtAAJ,2021-02-12
0032j00000BHQpXAAX,2021-01-26
0032j000008mw7mAAA,2021-02-16
0032j000007k6zFAAQ,2021-03-03
0032j00000DkipsAAB,2021-02-19
0032j00000FXQDeAAP,2021-03-12
0032j00000CJQKPAA5,2021-02-12
0032j00000CnPqHAAV,2021-02-11
0032j000004dh0tAAA,2021-03-05
0032j000001UPndAAG,2021-01-20
0032j00000Dhq8jAAB,2021-01-15
0032j00000DjCI8AAN,2021-01-29
0032j00000DkgHiAAJ,2021-03-11
0032j00000DiHjyAAF,2021-01-18
0032j000002jAnmAAE,2021-01-19
0030o00002uzk5AAAQ,2021-01-27
0032j00000DhsGOAAZ,2021-01-12
0032j00000CnOwLAAV,2021-02-12
0032j000001UAUkAAO,2021-03-17
0032j000001UF8gAAG,2021-03-09
0032j000001UEuSAAW,2021-02-03
0030o00002uzl0GAAQ,2021-01-20
0032j00000Dhq03AAB,2021-01-13
0030o000033dCmpAAE,2021-01-17
0032j000002jBl8AAE,2021-01-25
0030o00002uzl2TAAQ,2021-01-13
0032j000004e3EGAAY,2021-03-15
0032j0000076m27AAA,2021-02-01
0032j00000DjXwsAAF,2021-03-08
0030o000033cFa3AAE,2021-02-03
0032j00000CoLqSAAV,2021-01-13
0032j000002j8NBAAY,2021-02-18
0030o00002nkStVAAU,2021-03-17
0032j00000BI8KSAA1,2021-02-03
0032j000008nadqAAA,2021-02-02
0032j000007oVi5AAE,2021-03-16
0030o00002uzkBWAAY,2021-01-18
0032j00000Djfe7AAB,2021-02-17
0032j00000DlERoAAN,2021-02-24
0032j000002j5ChAAI,2021-01-22
0032j000001UTmAAAW,2021-02-19
0032j0000077pGiAAI,2021-02-02
0032j000002j6WBAAY,2021-03-11
0032j000004dxXhAAI,2021-03-01
0032j00000DhpzZAAR,2021-01-13
0032j000004deiQAAQ,2021-01-06
0032j00000FYPNoAAP,2021-03-19
0032j00000Di2GjAAJ,2021-01-21
0032j000004e8xSAAQ,2021-03-16
0032j000001USzAAAW,2021-01-26
0032j000004dg48AAA,2021-03-05
0032j000004e8xnAAA,2021-01-08
0032j000007oYC8AAM,2021-02-18
0032j000004e3fRAAQ,2021-03-03
0032j000004dep0AAA,2021-02-19
0032j0000062tpBAAQ,2021-01-08
0032j00000CntRxAAJ,2021-01-27
0032j000001UM7fAAG,2021-03-15
0032j000007kGBrAAM,2021-03-16
0032j000002gKoxAAE,2021-03-12
0032j000002jFSFAA2,2021-01-14
0032j000007nuXWAAY,2021-03-01
0032j000002jBXDAA2,2021-01-18
0032j00000622AMAAY,2021-02-24
0030o00002sbuhLAAQ,2021-03-02
0032j000002i8EhAAI,2021-03-10
0032j00000Dj07VAAR,2021-03-26
0032j000001UE0FAAW,2021-02-24
0032j00000DjXMiAAN,2021-03-18
0032j000001UTnyAAG,2021-01-05
0032j000007mqxIAAQ,2021-02-04
0032j00000GhtzUAAR,2021-05-07
0032j000004fVbcAAE,2021-04-19
0032j000004dz50AAA,2021-04-27
0032j00000GgIqXAAV,2021-04-19
0032j00000GixCkAAJ,2021-05-20
0032j00000DlgPVAAZ,2021-03-02
0032j000001UYvVAAW,2021-04-20
0032j000007k6qVAAQ,2021-03-16
0032j000001UFQvAAO,2021-04-12
0032j000004eAYBAA2,2021-04-20
0032j000001UDYMAA4,2021-05-20
0032j00000GiC8kAAF,2021-05-14
0032j00000GiE3aAAF,2021-05-13
0032j000001ULRgAAO,2021-05-21
0032j00000DiWlRAAV,2021-04-21
0032j000007k5FBAAY,2021-04-12
0032j0000076oI7AAI,2021-05-20
0032j000001UwH3AAK,2021-05-21
0032j000001UD8RAAW,2021-04-16
0032j00000FasbyAAB,2021-04-21
0032j000002hhn3AAA,2021-04-20
0032j000002j62pAAA,2021-04-19
0032j00000BHQugAAH,2021-05-17
0032j000001UDToAAO,2021-04-26
0032j000004dxlaAAA,2021-04-13
0032j000001UzNYAA0,2021-04-08
0032j00000GgzevAAB,2021-04-28
0032j000007mrNAAAY,2021-05-17
0032j000002j3QxAAI,2021-03-08
0032j00000GhCpfAAF,2021-05-10
0032j00000GiDzUAAV,2021-05-11
0032j00000GgOrkAAF,2021-05-06
0032j00000FarGrAAJ,2021-04-15
0032j000001UOTxAAO,2021-04-15
0032j000007n8l4AAA,2021-04-21
0032j00000Ggnc8AAB,2021-04-23
0032j000002jDEbAAM,2021-04-30
0032j00000Gh4JBAAZ,2021-04-27
0032j000004eCH0AAM,2021-04-30
0032j00000FaKUvAAN,2021-04-09
0032j000008nV6hAAE,2021-05-13
0032j00000FZpqmAAD,2021-05-07
0032j000002j9ppAAA,2021-04-08
0032j000001USn2AAG,2021-05-21
0032j00000Fa9VJAAZ,2021-05-14
0032j000002fonUAAQ,2021-04-14
0032j00000GiKV3AAN,2021-05-12
0030o00002ysxHrAAI,2021-05-18
0032j000001UEVRAA4,2021-05-17
0032j000004e1WFAAY,2021-05-07
0032j000004df9KAAQ,2021-04-07
0032j00000GiiCGAAZ,2021-05-19
0032j000008nRAhAAM,2021-04-12
0032j000004e1NkAAI,2021-04-20
0032j000004e0McAAI,2021-04-19
0032j000001UD6WAAW,2021-04-23
0032j000004dehYAAQ,2021-04-23
0032j000004eBg2AAE,2021-05-17
0032j000007k64aAAA,2021-05-19
0032j0000061ikfAAA,2021-04-15
0032j00000FampfAAB,2021-04-16
